lipid_annotation_self,ANGPTL4_log2FC,ANGPTL4_pvalue,MFGE8_log2FC,MFGE8_pvalue,PNPLA2_log2FC,PNPLA2_pvalue,HADH_log2FC,HADH_pvalue,APOE_log2FC,APOE_pvalue,CREB5_log2FC,CREB5_pvalue,PLA2G16_log2FC,PLA2G16_pvalue,NR1H3_log2FC,NR1H3_pvalue,GCDH_log2FC,GCDH_pvalue,GLA_log2FC,GLA_pvalue,LPCAT4_log2FC,LPCAT4_pvalue,GLYCTK_log2FC,GLYCTK_pvalue,ACADVL_log2FC,ACADVL_pvalue,NR1H2_log2FC,NR1H2_pvalue,ELOVL2_log2FC,ELOVL2_pvalue,CPT1C_log2FC,CPT1C_pvalue,NPC1_log2FC,NPC1_pvalue,INSIG1_log2FC,INSIG1_pvalue,CAV1_log2FC,CAV1_pvalue,HADHB_log2FC,HADHB_pvalue,AGPAT1_log2FC,AGPAT1_pvalue,ACSF3_log2FC,ACSF3_pvalue,ARSA_log2FC,ARSA_pvalue,GDE1_log2FC,GDE1_pvalue,LPGAT1_log2FC,LPGAT1_pvalue,DGAT1_log2FC,DGAT1_pvalue,ADPRM_log2FC,ADPRM_pvalue,HSD17B12_log2FC,HSD17B12_pvalue,ACSS2_log2FC,ACSS2_pvalue,ELOVL1_log2FC,ELOVL1_pvalue,FOXO1_log2FC,FOXO1_pvalue,ACOT2_log2FC,ACOT2_pvalue,FASN_log2FC,FASN_pvalue,NDUFS6_log2FC,NDUFS6_pvalue,SREBF1_log2FC,SREBF1_pvalue,ACADM_log2FC,ACADM_pvalue,CBR4_log2FC,CBR4_pvalue,LPIN1_log2FC,LPIN1_pvalue,GPAT4_log2FC,GPAT4_pvalue,PLD3_log2FC,PLD3_pvalue,ACAA2_log2FC,ACAA2_pvalue,PLA2G4A_log2FC,PLA2G4A_pvalue,AGPAT3_log2FC,AGPAT3_pvalue,AGPAT2_log2FC,AGPAT2_pvalue,DLAT_log2FC,DLAT_pvalue,PLD1_log2FC,PLD1_pvalue,ECHS1_log2FC,ECHS1_pvalue,PTDSS1_log2FC,PTDSS1_pvalue,LPCAT1_log2FC,LPCAT1_pvalue,PLD2_log2FC,PLD2_pvalue,MGAT1_log2FC,MGAT1_pvalue,LCLAT1_log2FC,LCLAT1_pvalue,CERS2_log2FC,CERS2_pvalue,ACOX2_log2FC,ACOX2_pvalue,MGAT4B_log2FC,MGAT4B_pvalue,MBOAT7_log2FC,MBOAT7_pvalue,PGS1_log2FC,PGS1_pvalue,ST3GAL2_log2FC,ST3GAL2_pvalue,LAMTOR1_log2FC,LAMTOR1_pvalue,MGAT2_log2FC,MGAT2_pvalue,ACSL3_log2FC,ACSL3_pvalue,CDIPT_log2FC,CDIPT_pvalue,CEPT1_log2FC,CEPT1_pvalue,PTDSS2_log2FC,PTDSS2_pvalue,ACACA_log2FC,ACACA_pvalue,PCYT2_log2FC,PCYT2_pvalue,PEMT_log2FC,PEMT_pvalue,ACAT2_log2FC,ACAT2_pvalue,SPHK1_log2FC,SPHK1_pvalue,ACOT7_log2FC,ACOT7_pvalue,ASH2L_log2FC,ASH2L_pvalue,PPARA_log2FC,PPARA_pvalue,ACBD5_log2FC,ACBD5_pvalue,AGK_log2FC,AGK_pvalue,ALDH9A1_log2FC,ALDH9A1_pvalue,DOCK7_log2FC,DOCK7_pvalue,LPCAT2_log2FC,LPCAT2_pvalue,NPC2_log2FC,NPC2_pvalue,ACSM3_log2FC,ACSM3_pvalue,ACAT1_log2FC,ACAT1_pvalue,GPAM_log2FC,GPAM_pvalue,SCD5_log2FC,SCD5_pvalue,LYPLA1_log2FC,LYPLA1_pvalue,NTAN1_log2FC,NTAN1_pvalue,FADS1_log2FC,FADS1_pvalue,HADHA_log2FC,HADHA_pvalue,SLC27A2_log2FC,SLC27A2_pvalue,ELOVL6_log2FC,ELOVL6_pvalue,MECR_log2FC,MECR_pvalue,LPCAT3_log2FC,LPCAT3_pvalue,CEBPB_log2FC,CEBPB_pvalue,ACSL1_log2FC,ACSL1_pvalue,GAL3ST1_log2FC,GAL3ST1_pvalue,GPAT3_log2FC,GPAT3_pvalue,SLC27A5_log2FC,SLC27A5_pvalue,FADS3_log2FC,FADS3_pvalue,GPCPD1_log2FC,GPCPD1_pvalue,LYPLA2_log2FC,LYPLA2_pvalue,TAZ_log2FC,TAZ_pvalue,ACADSB_log2FC,ACADSB_pvalue,FDFT1_log2FC,FDFT1_pvalue,MGLL_log2FC,MGLL_pvalue,LRPAP1_log2FC,LRPAP1_pvalue,B4GALT6_log2FC,B4GALT6_pvalue,SOAT1_log2FC,SOAT1_pvalue,PTGS2_log2FC,PTGS2_pvalue,SAMD8_log2FC,SAMD8_pvalue,CPT2_log2FC,CPT2_pvalue,ACADS_log2FC,ACADS_pvalue,CHPT1_log2FC,CHPT1_pvalue,DECR2_log2FC,DECR2_pvalue,PANK2_log2FC,PANK2_pvalue,MBOAT2_log2FC,MBOAT2_pvalue,CDK9_log2FC,CDK9_pvalue,SREBF2_log2FC,SREBF2_pvalue,ELOVL7_log2FC,ELOVL7_pvalue,PPARG_log2FC,PPARG_pvalue,STARD4_log2FC,STARD4_pvalue,AGPAT5_log2FC,AGPAT5_pvalue,TKFC_log2FC,TKFC_pvalue,TTF1_log2FC,TTF1_pvalue,SCD_log2FC,SCD_pvalue,ACOX1_log2FC,ACOX1_pvalue,BRD4_log2FC,BRD4_pvalue,RXRA_log2FC,RXRA_pvalue,DAD1_log2FC,DAD1_pvalue,ACAA1_log2FC,ACAA1_pvalue,ACSL4_log2FC,ACSL4_pvalue,CPT1A_log2FC,CPT1A_pvalue,CHD4_log2FC,CHD4_pvalue,FADS2_log2FC,FADS2_pvalue,ELOVL5_log2FC,ELOVL5_pvalue,ST3GAL5_log2FC,ST3GAL5_pvalue,HMGCS1_log2FC,HMGCS1_pvalue,HMGCR_log2FC,HMGCR_pvalue,NFYA_log2FC,NFYA_pvalue,DECR1_log2FC,DECR1_pvalue,SLC25A16_log2FC,SLC25A16_pvalue,ACOT4_log2FC,ACOT4_pvalue,DHCR7_log2FC,DHCR7_pvalue,ALDH7A1_log2FC,ALDH7A1_pvalue,NFYB_log2FC,NFYB_pvalue,UGCG_log2FC,UGCG_pvalue
LPE 20:5,0.16419681756899646,0.06606375,0.18576291091163305,0.012594028225810535,0.13008151714849384,0.10988386715516013,0.15554179427414874,0.014527766368798434,0.059073739,0.19616019677531504,0.089780986,0.4250877458687444,0.16647551904473432,0.084720867,0.1614782719159653,0.029607808739773936,0.26169461259739424,0.001844852,-0.076905145,0.768979623,0.14212006205185387,0.34121854066030677,0.10145468683796721,0.34609588955241777,0.1772169396886189,0.001454559,0.089710048,0.31722499914443536,0.17874615138655303,0.087782664,0.10836771190722201,0.10230592357848764,-0.411457735,1.9598882664299866e-06,0.12613722705017236,0.32689569039170185,0.050770279961466866,0.5895869425109717,0.16198024110842668,0.15673406490039962,0.069266152,0.9945485475461644,0.22733938594795114,0.00988884,0.19925230464456428,0.016618623775437557,0.2055511401508056,0.002335298,0.17593622520053376,0.020679409,0.14738225642983535,0.069509761,0.13464304756019022,0.18898740908363731,0.048097408,0.8459337391729234,-0.015024849,0.918698219,0.095506028,0.18344312086745973,0.13387045668225078,0.085488474,0.14261258327310544,0.053594205,0.19839297275706874,0.070535416,0.147474296,0.011358011964190787,0.23584589410231618,0.002560065,0.13146904136550056,0.071686482,0.032715816,0.877374921,0.21997015142063475,0.006833544,0.24580087789156427,0.021046390979970405,-0.025257869,0.45982075914800313,-0.04441664,0.5729497035357076,0.17455784219536155,0.066525761,0.11579542891694822,0.27252473944440603,-0.101341212,0.6631103766527263,0.028245082,0.9365678892672415,0.017295556890492333,0.20961758643959583,0.24925541238316581,0.016839315162537935,0.037405624,0.5601525152540834,0.11738375509724025,0.11517370153837059,0.11636166390077757,0.600627735,0.073001144,0.367797063,0.12057903436973677,0.3024809527031467,0.2570624175325203,0.001503739,0.31979817290538864,0.001536778,0.15682359661017298,0.10501064093875709,-0.019842203,0.680218894,0.33070457252023017,0.000670013,-0.13228452,0.329016103,0.006049194,0.7315437027842357,-0.020243325,0.9400891703228201,-0.026279135,0.6452875107455782,-0.006606116,0.41845600050150134,0.066284459,0.8368560020107159,0.2658368402331073,0.06683198,0.3967092979756369,1.3106368413333797e-05,0.020331619896765695,0.39171797970445676,0.15066890626611396,0.025456771290541344,0.015460815769323602,0.8960987121629073,0.2281975969440615,0.044697358,0.4613461079231197,2.7558649754498874e-06,0.072652228,0.18117731533958237,0.012763533462135943,0.5348588690432401,-0.058017781,0.5089670331416202,0.1964233897417156,0.070666432,-0.0950527,0.2981659428196275,-0.154024935,0.026945561757586958,0.2081955541644423,0.002076581,0.00944338,0.5664011685999735,0.2151927567409246,0.031181896,0.051140902953762904,0.548237216,-0.022820976,0.9294906809146187,0.084610402,0.2519514539681683,0.092427058,0.20802719742931697,0.052980133548021634,0.9739179100310613,0.3569570152868426,9.040865668173035e-05,0.22346470308483965,0.007281436,-0.265772635,0.022447253504438967,0.21145606986512056,0.042636942336439394,-0.103282292,0.6321874749458261,-0.676803639,1.9835551603241753e-08,-0.157485247,0.2746252413653798,0.11927937323708156,0.093972781,0.027443712,0.7339160882129994,0.11426303978842431,0.18532061587065574,-0.017041945,0.7738125193475467,0.32986708078227794,0.000301161,0.26634193464671474,0.002019919,0.063417691,0.8414870901006237,0.082021376,0.090434637,-0.043475897,0.6896509052016528,0.2463307117450052,0.010911714262364173,0.096445556,0.8978125582579786,0.16962836601585485,0.023677069,0.261015475,0.011946780776694555,0.068134317,0.5602878801061275,0.013267547,0.6897284613154699,0.18542745458922677,0.0347596,-0.096832149,0.6507391380715224,-0.037606105,0.3471686342259892,0.085241376,0.043144848,0.078254875,0.42165043528111457,0.10889015847493233,0.20702091934120315,0.46622581530127377,0.003180165,-0.260968222,0.1068925920261013,-0.00284533,0.8080050289622707,0.097036629,0.8711482894498496,-0.172077919,0.18820440157548368,0.12096140575174133,0.055485199514698026,0.079526647,0.49698560230476885,0.24729013523611676,0.002035967,0.3385623037434586,0.026394453773253577,0.1221030774113192,0.03197636,0.25665717466513693,0.019496293,0.3026336705736744,0.061042322,0.024942942333584132,0.8124220586526353,0.31875626503042737,0.055765875,0.003577588,0.5609076087887622,-0.182127267,0.20579753291507308,0.39720343595344143,0.015994676,0.4214934423632196,0.004623017,0.32344993412736633,0.027650332096617807,0.11182836848111993,0.062946359,0.16928181194285868,0.064240863,-0.140509583,0.5679072738581668,0.38135642411832377,0.000199817,0.516254085,5.5617027799419315e-05,-0.046559885,0.8096490745948902,0.029066508587306424,0.8085720176877559,0.3254879490514529,0.052933997,0.393284592,0.036209698513995046,-0.023798429,0.7793739334053114,0.5370404462063642,0.00233792,-0.216621765,0.37579373740752375
DG 28:0,0.15405619714539054,0.8594561211986632,0.4319051265338359,0.004316781,1.6299715786191886,6.751037976026005e-12,0.5632629913672973,0.001420954,0.5183090429492226,0.000310605,0.38584511230059004,0.097153103,0.060758857,0.45217460077647764,0.6167998668617862,0.06271531,0.3072576356270123,0.1043272003509629,0.18448310117674982,0.19514394112192812,0.039475555,0.47880541252602904,0.36035429283035986,0.002677195,0.31820052361916246,0.000940396,-0.19086517,0.5998680955994338,-0.127450815,0.5282321853206398,0.770731088,9.629429821482463e-06,0.36334064155380574,0.249467501,0.1391253555947744,0.094530136,-0.117853459,0.7839874055524108,0.7810114134135259,0.000221264,1.4967749793761747,4.070961325169793e-09,-0.022510208,0.7640903744686822,0.3241693167714719,0.6980213819084645,0.3384650503649251,0.032166921,0.37967341540608696,0.5237926800363765,-0.731669183,0.009885173,0.3940699608032129,0.029712320951301455,0.8079183707667614,0.001076729,0.014967193901263807,0.21946133488140118,0.6005220191004441,0.020088736527963533,0.543773327,0.009121262,0.14698620619961408,0.8888006587776695,0.9918879201552898,1.7024878787759882e-07,0.9629672252891097,0.62819026,-0.367154504,0.67323996,0.6660166199251777,0.005131197,-0.440427591,0.085377354,0.4528727315753734,0.8335894989688071,-0.109496465,0.18986160549126585,0.36188238826409186,0.006126282,-0.292953621,0.8667417214700568,-0.706219042,0.011672790256948245,0.05053941,0.063466609,0.8169940914398043,1.9661216114161797e-05,0.44177685777634673,0.26553624127359876,0.9337212328544159,0.017426925395371357,0.2417676159227779,0.11419499186928993,-0.504245957,0.067509201,0.040733393082743354,0.44331379673817306,0.2816345121253691,0.12400220757354354,0.47421784613782747,0.001098706,0.6752301268833834,0.005736074,0.37930322418054063,0.071925049,0.11915538414984378,0.12628157386948594,-0.063387036,0.8700315808848345,0.771471986,0.002471024,0.5832714311181733,0.1634122489615949,0.451601396,0.12936008830465523,1.370275115,1.4813068014544465e-10,0.004242887,0.760139951,-1.155629433,0.000908779,0.6722387042724294,0.005587086,0.1162991527773922,0.27731823595383154,0.33997288835525385,0.003915025,-0.053833478,0.4597263216516897,1.1659380794564185,4.965873041781937e-06,-0.019509981,0.6801090483682747,0.3073641546960525,0.016633776290976714,0.27325141750801957,0.18891347912956546,0.4451793250688564,0.058681228152973455,-0.547182895,0.3563212631286481,0.092707309,0.5004926959285784,0.15890955116881547,0.523579705,-0.287283179,0.5218675726987159,-0.364738835,0.2430138829779228,0.24879680839653942,0.12319378389368939,-0.446734078,0.1903746983670206,0.4014782678298601,0.074871555,0.6046297987494226,0.070542364,0.050996522,0.23065704851812308,0.8780376501017502,2.5737364172479285e-06,-0.023750059,0.5667382502233569,0.11659444464765659,0.7335000529068714,0.024569651995215713,0.4652080508439227,-0.158251462,0.8391603089509319,0.8152612853823881,0.000409735,-0.019524936,0.4102431828374036,0.023984258,0.5091745871355361,1.0154307381402832,0.016584803,0.7287798698720463,0.1097724038715115,-0.098329716,0.5732852233833431,0.6438809193298849,0.5100701232751992,0.24238516900849896,0.5448349503057871,-0.567044757,0.067456676,0.34827535106012364,0.13657916331620648,-0.685142896,0.067078745,0.4190017116978192,0.43289593462849874,0.1407576461828234,0.3478694034864005,-0.229643561,0.8870159606078356,0.15624174442311045,0.049837086,0.6858577643929422,5.406785305662352e-05,0.14530309318046383,0.26946136169448187,0.071352682,0.8080057942892053,0.077850159,0.10554576838911131,-0.008738431,0.24748946989206966,0.030395684,0.5889507761165588,0.3748516899757235,0.4933006057667877,1.1565775222154215,0.001389987,0.17965184423117694,0.090414911,-0.224410225,0.19107213626116148,-0.07528444,0.24747481772330848,0.048503767,0.8325958853329556,0.9577730409349318,0.000838951,0.3497353983373303,0.3788471243757504,0.4651435138590112,0.10690372715462612,1.0117111217420665,3.2989260489271394e-05,0.6252453514818694,0.12770556512987832,0.097749574,0.27835930768042816,-0.184329855,0.995119218,0.14432663887955888,0.5429329814304722,0.4590644551033599,0.085122541,-0.196789648,0.7096172830322386,1.1167820220621865,0.000915014,0.4842337300351976,0.033472012,0.40600115308504464,0.024274605083855073,1.1452708172121984,0.00923297,0.35551359820354256,0.17681114550881938,0.45493549520772175,0.3300717457631509,0.17994385506612876,0.3573849285396411,1.2177386447960876,0.000114846,-0.518936823,0.649399528,0.33485812906922197,0.4114998929872291,0.41457827238208367,0.049620842,-0.404568685,0.9927357661019821,0.066054442,0.5452264841092158,0.31595208648470435,0.000306659,0.32267573865486626,0.22044802734669344,-0.508289504,0.24030083794797663,-0.424353951,0.4036962446998691,-0.642768344,0.4277164283652023,1.0651384016419083,0.002269364,0.5759077014734603,0.043014428,0.16978660844570198,0.39841169176332314
PE 40:4,-0.254053872,0.067946502,-0.738562256,0.000350494,-0.24296636,0.5553030753313941,-0.214669756,0.11109742865119686,-0.244250625,0.1705013596282834,-0.399929215,0.038709901351237676,-0.42613293,0.062863669,-0.223154659,0.4542041366580809,-0.4666501,0.21704634526051436,-0.447188013,0.022422174,-0.598732816,0.015826808281566553,0.11627655252777423,0.091169629,-0.444441857,0.00294264,-0.372881086,0.13943118322019998,-0.699991857,0.043703440083884694,-0.401674463,0.33655366430357325,-0.524810879,0.062261579809111484,-0.386633422,0.7127893482306393,-0.263260534,0.090846189,-0.256996783,0.5737745741069709,-0.282274869,0.037653108,-0.272896581,0.48720937393343844,-0.802540529,0.010528494871292302,-0.510901504,0.080562915,-0.485307638,0.33964577759801107,-0.763683568,0.001422875,-0.084784239,0.8523080862688609,-0.5275971,0.006037055,0.005928839,0.49255326381152975,-0.254248141,0.6120613705742775,0.054137833,0.28739499411492586,-0.240623901,0.5843093648920522,-0.313228997,0.073118893,-0.269152668,0.49648604427869736,-0.316332377,0.3787685025622123,-0.20926636,0.4164207757027565,-0.137507242,0.6498108074344108,-0.511627745,0.012186595164006749,-0.408423494,0.11648110467372531,-0.638962896,0.15343809680022433,-0.721506502,0.003919974,-0.421372871,0.48818854994662686,-0.081427479,0.9231675253832804,-0.664790324,0.034712032301318196,-0.627099924,0.00835561,-0.071105315,0.898411082,-0.792955199,0.02066372,-0.938302684,0.001916434,-0.559500928,0.005313515,-0.637839307,0.003683554,-0.432020502,0.078160757,-0.4981204,0.001767068,-0.454127714,0.016811953696680294,-0.45571957,0.31979889759613034,-0.543742145,0.11060778353374526,-0.10005087,0.511081929,-0.880504671,0.056043986,-0.201988507,0.6090834534272239,0.029135189919148395,0.14038174659779287,-0.412430573,0.6876406893872871,0.3421418355547796,0.9407060864344726,-0.546444733,0.11819852367979358,-0.000604335,0.9904911655028035,-0.386463436,0.15067395093004265,-0.40524327,0.21138658333191007,-0.641487172,0.005894068,-0.225375636,0.7387382485116207,-0.477352094,0.9875099082449654,0.051094133,0.6540027586673847,-0.427668078,0.059281081,-0.164024297,0.7370560535665165,-0.411793405,0.1209438660534896,-0.305168521,0.1282815726570355,0.059498337,0.6749430427711345,-0.507463493,0.057400647390580074,-0.29167334,0.062639864,-0.395382347,0.3707114075587472,-0.290888777,0.42760596886541946,-0.54838247,0.038502495316835465,-0.273397674,0.13145781279891477,0.004387068,0.9959687902363067,-0.438867031,0.2597156246259361,-0.2547143,0.2367832474342172,-0.914264921,0.002377296,-0.473721864,0.03770475,-0.569703252,0.34995799912717807,-0.054599624,0.6645781296555722,-0.489444621,0.24572764717635054,-0.469335055,0.22598078670622201,-0.527108581,0.053051025,-0.084844651,0.3635200952703669,-0.067260481,0.443955307,-1.037803829,0.002830498,-0.105706556,0.26357196910453706,-0.10827827,0.9134407900302588,-0.496434394,0.4873512860737229,0.1244563895152949,0.6548584771256056,-0.564025427,0.11186016204037375,-0.576543092,0.061605266565715085,-0.558421084,0.071131478,-0.52523597,0.22655364873294093,-0.143827155,0.34551951926750635,-0.307091996,0.6531220962155335,0.26890164950977247,0.8629980492718342,-0.913856385,0.00257672,-0.396404897,0.6926903645531695,-0.942702654,0.008236291,-0.089801838,0.7848871930360573,-0.627347846,0.008692838,-0.291305991,0.43297977187290315,-0.517398692,0.065309327,-0.337640024,0.39188025735354404,-0.374163512,0.7572929615530674,-0.630864566,0.090996036,-0.962264466,0.017435024263575228,-0.219335074,0.10935863886785718,-0.363794297,0.5128927549547203,-0.352351361,0.44030555549942096,-0.873040785,0.026827578454473474,-0.713111392,0.15203471735694468,-0.495477099,0.048220065801595054,-0.096415919,0.7650719321106438,-0.682808236,0.079291658,0.2365326520998575,0.8357621270441518,-0.466289214,0.095206923,-0.533841089,0.15547511237194556,-0.157139206,0.6681004555376783,-0.806972225,0.13077596665220861,-0.315668759,0.49189614360248746,-1.114430499,0.1545383313039312,-1.019400845,0.000955717,0.11244850029190626,0.32548023950694094,-0.281275202,0.8413661280789031,-0.497036541,0.46471861355936117,0.4923664598200082,0.2333885083773497,0.5559419687274808,0.041801277911058414,-0.302533384,0.9835507645055424,-0.58177937,0.04026707,-0.880483373,0.046732713771750076,-0.420733221,0.12559178840021765,-0.216170684,0.7777437842416524,-1.232023888,0.17956671191998175,-1.423875385,0.008170216
LPI 20:5,0.12099356563349208,0.2510486841950875,0.2798748772702523,0.008830885,0.2537408289399001,0.12026415308879383,0.22170924552831733,0.028972179852476514,0.4404216065423478,0.034947516,0.2702009569599485,0.061033778,0.081761844,0.3446255734029332,0.41563238069931513,0.013356719825920271,0.23806038785947148,0.045888303531005835,0.23989333439482355,0.073542731,-0.034410981,0.6901842473963327,0.33958895882788886,0.002193964,0.098911388,0.078549553,0.21380526149413318,0.35051931372198253,0.2629818043351826,0.058117501,0.2515607576471455,0.008552397,0.3236346701242727,0.17355788370401515,0.3556130584154789,0.001418805,0.21465106558583463,0.3291706499872368,0.12113127026516685,0.4206883108601518,0.3599268070913181,0.000934215,0.15363692389778114,0.12672212601293154,0.34358559580311643,0.046881418,0.15385503821087443,0.144503796,0.20837010952016463,0.2132425199358413,0.23908620158729302,0.041298064443020206,0.091665647,0.1425234334504512,0.1556749554578578,0.043841900907149706,0.24538626485517992,0.49611514172343574,-0.002831472,0.5110014917386136,0.45878254232008814,0.000662613,0.3179635331353064,0.019373869813223116,0.5020977294282688,0.003310171,-0.212723281,0.3829419445490617,0.47749215714506904,0.004997356,0.1257895469967866,0.2524861583694348,0.1376783696555416,0.034313373,0.39938300543174504,0.009631876,0.4040826887441566,0.004953791,0.17666768184909737,0.013185534400638707,-0.083893847,0.40425567484990443,0.24508906956696327,0.30658018585503766,0.324590869,0.056214095,0.5013118738057202,0.000424247,0.076434902,0.7325434624776883,0.099063957,0.946135721,-0.237060052,0.3496001748986146,0.072222106,0.5925471120164958,0.11864193538481303,0.6619007151267425,0.19233311510555964,0.4645411675103891,-0.004452859,0.9956145089250532,0.13062740435266135,0.5910838614991164,0.2479266553865991,0.10293431402579135,0.38957059453366516,0.003293083,-0.017089693,0.8026497714020104,0.2780963980568966,0.074427337,0.14104306883567663,0.6724957272248303,0.33066438610353466,0.034850892459358844,0.3012096841119499,0.4230859124391523,0.16352218988080303,0.052837927,0.43599785828565146,0.005198187,0.45787812049881677,0.025693916,0.046118892359938136,0.37851227270158705,0.2984421192353806,0.14743710126842555,0.2217910685729597,0.117223142,0.016334603,0.2740571219296938,0.24711502839074984,0.044589682140105336,0.18156080076161973,0.1919063720154316,0.089590264,0.7234785304122031,0.4025761015033379,0.003193862,0.5600675124448985,0.001750879,0.042664946,0.8989894957817469,0.23797457633856595,0.066725129,0.4227664210952508,0.002133187,-0.028410816,0.9154627071902661,0.063194388,0.6228718458434026,0.29809786409642686,0.002283301,0.20739283871248898,0.2660953985488117,0.073817122,0.8574611956744391,0.38753508033683876,0.001204161,-0.016907267,0.29116446659232165,0.10797760385479074,0.7553841683519431,0.495426643,0.061363471,0.0493431,0.9613989997329169,-0.016698764,0.4692413704322924,-0.08267442,0.5480663952387727,-0.168402312,0.2516148915689097,0.06526198,0.30455955485970854,0.2638952452639148,0.082466055,0.06923334,0.6713807446280885,0.083623577,0.032178431,0.15876901135889426,0.24820029220315565,-0.09530913,0.869093857,0.34326391279924856,0.068706709,0.10053313277640892,0.11314643375342832,0.30603606987723775,0.12576404422870005,0.4463436059175265,0.002037427,-0.003806322,0.26390618766860596,0.5730498705505142,0.00670472,0.40843473591540747,0.000481046,-0.223369579,0.29442330522952964,0.096372701,0.9354201110723976,0.11364846390565547,0.8221699075742201,0.2009663527529603,0.17332349464746766,0.1850859863882837,0.46671143254252345,0.20537637935003938,0.8794982139220273,0.16516021602045958,0.097096428,0.22493486391509043,0.041155073,0.26037052664617344,0.014407722486519009,0.011691973838976489,0.13510730031944365,0.16768545275422245,0.27732194300863044,0.072052043,0.528955115,0.3295262088264165,0.008212291,-0.197789896,0.9625985395913144,0.2177810021869003,0.7719296384215324,0.20883911786122414,0.095610625,0.2614719719150824,0.1746116849720608,0.3999562013054972,0.16759512148917088,0.6486407740619726,0.055176868945610975,0.034370026472496304,0.678921708,0.39371971755685786,0.16952127906222014,0.13025523686595508,0.7683708033135774,0.2962108200648743,0.006396673,0.44840142293672075,0.019733254099106198,0.11459606974940142,0.42437946339582244,0.2007415435487046,0.8786587190008018,0.20978420174842013,0.4439194015351282,0.7088136612642667,0.001346559,0.0070274,0.34417258296706654,0.19835900110715665,0.02940012,0.4192197654691715,0.000668085,0.055722279324971674,0.6195920607425094,0.086192247,0.3314432627752706,0.37356254447350845,0.2002728991355709,0.040063646,0.5096491737276125,0.3936759573348544,0.046818941568905266,-0.323799501,0.6775083474522866,0.5025498421577094,0.046885204,0.49005427741764324,0.26083524094771326,0.38694306143830437,0.695609601,0.49942585033255926,0.14512261619550526,0.38832993377137937,0.002302146,0.525497842,0.011852411835081797
